record_id,municipality,category,name,address,lat,lng,coordinateSource,toiletLocation,floor,insideOutside,gateStatus,openingHours,wheelchair,ostomate,babyChangingTable,babyChair,largeBed,handrail,emergencyButton,powderRoom,freeUse,generalPublicUse,imageUrl,imageSourceUrl,imageType,imageLicense,sourceUrl,sourceType,verificationStatus,researchNote
GS-TK-002552,葛飾区,PUBLIC,大曲り児童遊園,東京都葛飾区西亀有2-41-10大曲り児童遊園 大曲り児童遊園,35.761612,139.835601,official,,,,,,なし,なし,なし,,,,,,,はい,,,,,https://www.opendata.metro.tokyo.lg.jp/katsushika/131229_public_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（葛飾区公表）
GS-TK-002553,葛飾区,PUBLIC,かみこまつ児童遊園,東京都葛飾区東新小岩4-3-14かみこまつ児童遊園 かみこまつ児童遊園,35.724233,139.860928,official,,,,,,なし,なし,なし,,,,,,,はい,,,,,https://www.opendata.metro.tokyo.lg.jp/katsushika/131229_public_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（葛飾区公表）
GS-TK-002554,葛飾区,PUBLIC,かわばた新田児童遊園,東京都葛飾区東四つ木2-4-20かわばた新田児童遊園 かわばた新田児童遊園,35.728099,139.846959,official,,,,,,なし,なし,なし,,,,,,,はい,,,,,https://www.opendata.metro.tokyo.lg.jp/katsushika/131229_public_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（葛飾区公表）
GS-TK-002555,葛飾区,PUBLIC,鎌倉北児童遊園,東京都葛飾区鎌倉3-28-15鎌倉北児童遊園 鎌倉北児童遊園,35.749597,139.878753,official,,,,,,なし,なし,なし,,,,,,,はい,,,,,https://www.opendata.metro.tokyo.lg.jp/katsushika/131229_public_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（葛飾区公表）
GS-TK-002556,葛飾区,PUBLIC,亀田児童遊園,東京都葛飾区奥戸6-18-15亀田児童遊園 亀田児童遊園,35.731929,139.871586,official,,,,,,なし,なし,なし,,,,,,,はい,,,,,https://www.opendata.metro.tokyo.lg.jp/katsushika/131229_public_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（葛飾区公表）
GS-TK-002557,葛飾区,PUBLIC,亀二児童遊園,東京都葛飾区亀有2-42-3亀二児童遊園 亀二児童遊園,35.761438,139.85086,official,,,,,,なし,なし,なし,,,,,,,はい,,,,,https://www.opendata.metro.tokyo.lg.jp/katsushika/131229_public_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（葛飾区公表）
GS-TK-002558,葛飾区,PUBLIC,亀有一丁目児童遊園,東京都葛飾区亀有1-22-6亀有一丁目児童遊園 亀有一丁目児童遊園,35.759084,139.846661,official,,,,,,なし,なし,なし,,,,,,,はい,,,,,https://www.opendata.metro.tokyo.lg.jp/katsushika/131229_public_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（葛飾区公表）
GS-TK-002559,葛飾区,PUBLIC,金町わかくさ児童遊園,東京都葛飾区金町3-12-8金町わかくさ児童遊園 金町わかくさ児童遊園,35.765395,139.874264,official,,,,,,なし,なし,なし,,,,,,,はい,,,,,https://www.opendata.metro.tokyo.lg.jp/katsushika/131229_public_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（葛飾区公表）
GS-TK-002560,葛飾区,PUBLIC,上千葉香取児童遊園,東京都葛飾区堀切8-18-3上千葉香取児童遊園 上千葉香取児童遊園,35.758432,139.834628,official,,,,,,なし,なし,なし,,,,,,,はい,,,,,https://www.opendata.metro.tokyo.lg.jp/katsushika/131229_public_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（葛飾区公表）
GS-TK-002561,葛飾区,PUBLIC,上平井西児童遊園,東京都葛飾区西新小岩3-21-10上平井西児童遊園 上平井西児童遊園,35.721336,139.848819,official,,,,,,なし,なし,なし,,,,,,,はい,,,,,https://www.opendata.metro.tokyo.lg.jp/katsushika/131229_public_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（葛飾区公表）
GS-TK-002562,葛飾区,PUBLIC,きねがわ児童遊園,東京都葛飾区東四つ木3-44-15きねがわ児童遊園 きねがわ児童遊園,35.730585,139.839833,official,,,,,,なし,なし,なし,,,,,,,はい,,,,,https://www.opendata.metro.tokyo.lg.jp/katsushika/131229_public_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（葛飾区公表）
GS-TK-002563,葛飾区,PUBLIC,協栄いずみ児童遊園,東京都葛飾区金町4-12-16協栄いずみ児童遊園 協栄いずみ児童遊園,35.764627,139.863952,official,,,,,,なし,なし,なし,,,,,,,はい,,,,,https://www.opendata.metro.tokyo.lg.jp/katsushika/131229_public_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（葛飾区公表）
GS-TK-002564,葛飾区,PUBLIC,北野児童遊園,東京都葛飾区柴又2-4-6北野児童遊園 北野児童遊園,35.758142,139.870207,official,,,,,,なし,なし,なし,,,,,,,はい,,,,,https://www.opendata.metro.tokyo.lg.jp/katsushika/131229_public_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（葛飾区公表）
GS-TK-002565,葛飾区,PUBLIC,木根川東児童遊園,東京都葛飾区東四つ木1-4-16木根川東児童遊園 木根川東児童遊園,35.727138,139.842711,official,,,,,,なし,なし,なし,,,,,,,はい,,,,,https://www.opendata.metro.tokyo.lg.jp/katsushika/131229_public_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（葛飾区公表）
GS-TK-002566,葛飾区,PUBLIC,こえど児童遊園,東京都葛飾区金町5-4-8こえど児童遊園 こえど児童遊園,35.765666,139.867103,official,,,,,,なし,なし,なし,,,,,,,はい,,,,,https://www.opendata.metro.tokyo.lg.jp/katsushika/131229_public_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（葛飾区公表）
GS-TK-002567,葛飾区,PUBLIC,こやのひまわり児童遊園,東京都葛飾区堀切4-42-6こやのひまわり児童遊園 こやのひまわり児童遊園,35.749242,139.823602,official,,,,,,なし,なし,なし,,,,,,,はい,,,,,https://www.opendata.metro.tokyo.lg.jp/katsushika/131229_public_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（葛飾区公表）
GS-TK-002568,葛飾区,PUBLIC,小松橋児童遊園,東京都葛飾区新小岩4-37-2小松橋児童遊園 小松橋児童遊園,35.721675,139.866033,official,,,,,,なし,なし,なし,,,,,,,はい,,,,,https://www.opendata.metro.tokyo.lg.jp/katsushika/131229_public_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（葛飾区公表）
GS-TK-002569,葛飾区,PUBLIC,小谷野しょうぶ児童遊園,東京都葛飾区堀切4-60-12小谷野しょうぶ児童遊園 小谷野しょうぶ児童遊園,35.749322,139.825962,official,,,,,,なし,なし,なし,,,,,,,はい,,,,,https://www.opendata.metro.tokyo.lg.jp/katsushika/131229_public_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（葛飾区公表）
GS-TK-002570,葛飾区,PUBLIC,小鳩児童遊園,東京都葛飾区亀有1-5-2小鳩児童遊園 小鳩児童遊園,35.755547,139.847919,official,,,,,,なし,なし,なし,,,,,,,はい,,,,,https://www.opendata.metro.tokyo.lg.jp/katsushika/131229_public_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（葛飾区公表）
GS-TK-002571,葛飾区,PUBLIC,さくら児童遊園,東京都葛飾区亀有5-59-8さくら児童遊園 さくら児童遊園,35.769484,139.851074,official,,,,,,なし,なし,なし,,,,,,,はい,,,,,https://www.opendata.metro.tokyo.lg.jp/katsushika/131229_public_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（葛飾区公表）
GS-TK-002572,葛飾区,PUBLIC,さつき児童遊園,東京都葛飾区東堀切2-17-1さつき児童遊園 さつき児童遊園,35.751702,139.835001,official,,,,,,あり,なし,なし,,,,,,,はい,,,,,https://www.opendata.metro.tokyo.lg.jp/katsushika/131229_public_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（葛飾区公表）
GS-TK-002573,葛飾区,PUBLIC,桜道児童遊園,東京都葛飾区柴又4-5-8桜道児童遊園 桜道児童遊園,35.754214,139.873726,official,,,,,,なし,なし,なし,,,,,,,はい,,,,,https://www.opendata.metro.tokyo.lg.jp/katsushika/131229_public_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（葛飾区公表）
GS-TK-002574,葛飾区,PUBLIC,しぶえ南児童遊園,東京都葛飾区東四つ木3-34-15しぶえ南児童遊園 しぶえ南児童遊園,35.731754,139.837703,official,,,,,,あり,なし,なし,,,,,,,はい,,,,,https://www.opendata.metro.tokyo.lg.jp/katsushika/131229_public_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（葛飾区公表）
GS-TK-002575,葛飾区,PUBLIC,しらぎく児童遊園,東京都葛飾区白鳥3-29-10しらぎく児童遊園 しらぎく児童遊園,35.754275,139.84528,official,,,,,,なし,なし,なし,,,,,,,はい,,,,,https://www.opendata.metro.tokyo.lg.jp/katsushika/131229_public_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（葛飾区公表）
GS-TK-002576,葛飾区,PUBLIC,しらゆき児童遊園,東京都葛飾区新宿4-25-2しらゆき児童遊園 しらゆき児童遊園,35.763706,139.862632,official,,,,,,なし,なし,なし,,,,,,,はい,,,,,https://www.opendata.metro.tokyo.lg.jp/katsushika/131229_public_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（葛飾区公表）
GS-TK-002577,葛飾区,PUBLIC,柴原児童遊園,東京都葛飾区金町1-10-19柴原児童遊園 柴原児童遊園,35.762576,139.866338,official,,,,,,なし,なし,なし,,,,,,,はい,,,,,https://www.opendata.metro.tokyo.lg.jp/katsushika/131229_public_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（葛飾区公表）
GS-TK-002578,葛飾区,PUBLIC,柴又とまり木児童遊園,東京都葛飾区柴又6-10-15柴又とまり木児童遊園 柴又とまり木児童遊園,35.755358,139.879096,official,,,,,,なし,なし,なし,,,,,,,はい,,,,,https://www.opendata.metro.tokyo.lg.jp/katsushika/131229_public_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（葛飾区公表）
GS-TK-002579,葛飾区,PUBLIC,柴又四丁目児童遊園,東京都葛飾区柴又4-14-6柴又四丁目児童遊園 柴又四丁目児童遊園,35.753877,139.874847,official,,,,,,なし,なし,なし,,,,,,,はい,,,,,https://www.opendata.metro.tokyo.lg.jp/katsushika/131229_public_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（葛飾区公表）
GS-TK-002580,葛飾区,PUBLIC,柴又七丁目児童遊園,東京都葛飾区柴又7-11-7柴又七丁目児童遊園 柴又七丁目児童遊園,35.7593,139.877466,official,,,,,,なし,なし,なし,,,,,,,はい,,,,,https://www.opendata.metro.tokyo.lg.jp/katsushika/131229_public_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（葛飾区公表）
GS-TK-002581,葛飾区,PUBLIC,柴又第一児童遊園,東京都葛飾区柴又7-17-1柴又第一児童遊園 柴又第一児童遊園,35.759868,139.880229,official,,,,,,なし,なし,なし,,,,,,,はい,,,,,https://www.opendata.metro.tokyo.lg.jp/katsushika/131229_public_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（葛飾区公表）
GS-TK-002582,葛飾区,PUBLIC,柴又北児童遊園,東京都葛飾区柴又7-5-4柴又北児童遊園 柴又北児童遊園,35.758477,139.876136,official,,,,,,なし,なし,なし,,,,,,,はい,,,,,https://www.opendata.metro.tokyo.lg.jp/katsushika/131229_public_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（葛飾区公表）
GS-TK-002583,葛飾区,PUBLIC,新柴又児童遊園,東京都葛飾区柴又5-30-4先新柴又児童遊園 先新柴又児童遊園,35.752053,139.881538,official,,,,,,なし,なし,なし,,,,,,,はい,,,,,https://www.opendata.metro.tokyo.lg.jp/katsushika/131229_public_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（葛飾区公表）
GS-TK-002584,葛飾区,PUBLIC,新道口児童遊園,東京都葛飾区白鳥4-20-1新道口児童遊園 新道口児童遊園,35.754842,139.849959,official,,,,,,なし,なし,なし,,,,,,,はい,,,,,https://www.opendata.metro.tokyo.lg.jp/katsushika/131229_public_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（葛飾区公表）
GS-TK-002585,葛飾区,PUBLIC,親和児童遊園,東京都葛飾区東堀切1-14-25親和児童遊園 親和児童遊園,35.748519,139.835452,official,,,,,,なし,なし,なし,,,,,,,はい,,,,,https://www.opendata.metro.tokyo.lg.jp/katsushika/131229_public_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（葛飾区公表）
GS-TK-002586,葛飾区,PUBLIC,白鷺児童遊園,東京都葛飾区東四つ木3-24-10白鷺児童遊園 白鷺児童遊園,35.731332,139.835771,official,,,,,,なし,なし,なし,,,,,,,はい,,,,,https://www.opendata.metro.tokyo.lg.jp/katsushika/131229_public_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（葛飾区公表）
GS-TK-002587,葛飾区,PUBLIC,白鳥東さわやか児童遊園,東京都葛飾区白鳥3-17-3白鳥東さわやか児童遊園 白鳥東さわやか児童遊園,35.751777,139.844417,official,,,,,,なし,なし,なし,,,,,,,はい,,,,,https://www.opendata.metro.tokyo.lg.jp/katsushika/131229_public_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（葛飾区公表）
GS-TK-002588,葛飾区,PUBLIC,白鳥東にこにこ児童遊園,東京都葛飾区白鳥3-7-4白鳥東にこにこ児童遊園 白鳥東にこにこ児童遊園,35.750153,139.846586,official,,,,,,なし,なし,なし,,,,,,,はい,,,,,https://www.opendata.metro.tokyo.lg.jp/katsushika/131229_public_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（葛飾区公表）
GS-TK-002589,葛飾区,PUBLIC,しろふね児童遊園,東京都葛飾区白鳥3-2-2しろふね児童遊園 しろふね児童遊園,35.751094,139.842786,official,,,,,,あり,なし,なし,,,,,,,はい,,,,,https://www.opendata.metro.tokyo.lg.jp/katsushika/131229_public_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（葛飾区公表）
GS-TK-002590,葛飾区,PUBLIC,新小岩二丁目小松菜児童遊園,東京都葛飾区新小岩2-2-12新小岩二丁目小松菜児童遊園 新小岩二丁目小松菜児童遊園,35.717948,139.861059,official,,,,,,あり,あり,なし,,,,,,,はい,,,,,https://www.opendata.metro.tokyo.lg.jp/katsushika/131229_public_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（葛飾区公表）
GS-TK-002591,葛飾区,PUBLIC,砂原児童遊園,東京都葛飾区亀有4-24-11砂原児童遊園 砂原児童遊園,35.762262,139.843214,official,,,,,,なし,なし,なし,,,,,,,はい,,,,,https://www.opendata.metro.tokyo.lg.jp/katsushika/131229_public_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（葛飾区公表）
